2025-11-19 21:53:39,181 | INFO | [InjectionController] Creating script...
2025-11-19 21:53:39,182 | INFO | [InjectionController] Injection failed: script(line 1): SyntaxError: invalid first character of private name
2025-11-19 21:53:39,182 | INFO | [MainController] Injection state: idle
2025-11-19 21:53:39,183 | INFO | [MainController] Injection failed: script(line 1): SyntaxError: invalid first character of private name
2025-11-19 21:53:49,240 | INFO | [MainController] Injection state: injecting
2025-11-19 21:53:49,271 | INFO | [InjectionController] Attaching to PID 359...
2025-11-19 21:53:49,532 | INFO | [InjectionController] Creating script...
2025-11-19 21:53:49,534 | INFO | [InjectionController] Injection failed: script(line 18): SyntaxError: unexpected end of string
2025-11-19 21:53:49,534 | INFO | [MainController] Injection state: idle
2025-11-19 21:53:49,535 | INFO | [MainController] Injection failed: script(line 18): SyntaxError: unexpected end of string
2025-11-19 21:54:14,720 | INFO | [MainController] Injection state: injecting
2025-11-19 21:54:14,750 | INFO | [InjectionController] Attaching to PID 359...
2025-11-19 21:54:15,007 | INFO | [InjectionController] Creating script...
2025-11-19 21:54:15,008 | INFO | [InjectionController] Injection failed: script(line 18): SyntaxError: unexpected end of string
2025-11-19 21:54:15,009 | INFO | [MainController] Injection state: idle
2025-11-19 21:54:15,009 | INFO | [MainController] Injection failed: script(line 18): SyntaxError: unexpected end of string
2025-11-19 21:54:19,922 | INFO | [MainController] Injection state: injecting
2025-11-19 21:54:19,952 | INFO | [InjectionController] Attaching to PID 359...
2025-11-19 21:54:20,219 | INFO | [InjectionController] Creating script...
2025-11-19 21:54:20,220 | INFO | [InjectionController] Injection failed: script(line 18): SyntaxError: unexpected end of string
2025-11-19 21:54:20,220 | INFO | [MainController] Injection state: idle
2025-11-19 21:54:20,221 | INFO | [MainController] Injection failed: script(line 18): SyntaxError: unexpected end of string
2025-11-19 21:55:07,397 | INFO | [MainController] Injection state: injecting
2025-11-19 21:55:07,426 | INFO | [InjectionController] Attaching to PID 359...
2025-11-19 21:55:07,687 | INFO | [InjectionController] Creating script...
2025-11-19 21:55:07,688 | INFO | [InjectionController] Injection failed: script(line 40): SyntaxError: unexpected end of string
2025-11-19 21:55:07,689 | INFO | [MainController] Injection state: idle
2025-11-19 21:55:07,689 | INFO | [MainController] Injection failed: script(line 40): SyntaxError: unexpected end of string
2025-11-19 21:55:40,045 | INFO | [MainController] Injection state: injecting
2025-11-19 21:55:40,075 | INFO | [InjectionController] Attaching to PID 359...
2025-11-19 21:55:40,342 | INFO | [InjectionController] Creating script...
2025-11-19 21:55:40,344 | INFO | [InjectionController] Loading script...
2025-11-19 21:55:40,349 | INFO | [MainController] Injection state: running
2025-11-19 21:55:40,353 | INFO | [MainController] Injection succeeded
2025-11-19 21:55:40,354 | INFO | [InjectionController] Script injected successfully
